WBAN,Date,Time,SkyCondition,Visibility,TempC,RelativeHumidity,WindSpeed,WindDirection,StationPressure,,,
4916,20100726,1815,SCT040,10,27,65,3,160,28.81,,,
4916,20100726,1835,CLR,10,27,65,5,160,28.8,,,
4916,20100726,1855,CLR,10,26,69,3,160,28.8,,,
4916,20100726,1915,CLR,10,25,74,3,160,28.79,,,
4916,20100726,1935,CLR,10,25,74,5,160,28.79,,,
4916,20100726,1955,CLR,10,25,74,5,160,28.79,,,
4916,20100726,2015,CLR,10,24,79,3,150,28.8,,,
4916,20100726,2035,CLR,10,24,79,5,150,28.8,,,
4916,20100726,2055,CLR,10,23,84,3,150,28.81,,,
4916,20100726,2115,CLR,10,23,84,3,150,28.8,,,
4916,20100726,2135,CLR,10,23,84,6,160,28.81,,,
4916,20100726,2155,CLR,10,23,84,5,150,28.81,,,
4916,20100726,2215,CLR,10,23,84,6,150,28.8,,,
4916,20100726,2235,CLR,10,23,84,5,160,28.79,,,
4916,20100726,2255,CLR,10,23,84,5,170,28.79,,,
4916,20100726,2315,CLR,10,23,84,5,170,28.79,,,
4916,20100726,2335,CLR,7,23,84,6,160,28.79,,,
4916,20100726,2355,CLR,10,23,84,5,170,28.79,,,
4916,20100727,15,CLR,7,23,84,5,160,28.79,,,
4916,20100727,35,CLR,7,22,87,3,170,28.8,,,
4916,20100727,55,SCT110,7,22,87,5,170,28.81,,,
4916,20100727,115,SCT120,7,22,87,5,160,28.81,,,
4916,20100727,135,BKN070 BKN120,7,22,87,0,0,28.81,,,
4916,20100727,155,SCT070,7,22,87,3,160,28.8,,,
4916,20100727,215,CLR,7,22,87,5,170,28.8,,,
4916,20100727,235,CLR,7,22,87,5,170,28.8,,,
4916,20100727,255,CLR,10,22,82,6,170,28.8,,,
4916,20100727,315,CLR,10,22,87,5,170,28.8,,,
4916,20100727,335,CLR,10,22,82,5,170,28.79,,,
4916,20100727,355,CLR,10,22,87,3,160,28.8,,,
4916,20100727,415,CLR,7,22,82,5,160,28.8,,,
4916,20100727,435,SCT032,7,22,82,6,150,28.8,,,
4916,20100727,455,SCT032 BKN100,7,22,82,5,140,28.8,,,
4916,20100727,515,SCT110,7,22,82,5,150,28.8,,,
4916,20100727,535,CLR,7,22,82,3,160,28.8,,,
4916,20100727,555,CLR,7,22,87,5,160,28.79,,,
4916,20100727,615,SCT042,7,22,87,6,160,28.79,,,
4916,20100727,635,SCT042,10,23,84,6,170,28.79,,,
4916,20100727,655,CLR,10,23,84,5,170,28.79,,,
4916,20100727,715,CLR,10,24,85,6,170,28.79,,,
4916,20100727,735,CLR,10,25,79,5,170,28.79,,,
4916,20100727,755,CLR,10,25,79,7,170,28.79,,,
4916,20100727,815,SCT110,10,26,74,3,160,28.8,,,
4916,20100727,835,CLR,10,27,69,3,190,28.79,,,
4916,20100727,855,SCT041,10,27,69,6,160,28.79,,,
4916,20100727,915,SCT041,10,27,74,6,210,28.79,,,
4916,20100727,935,SCT041,10,28,72,7,200,28.77,,,
4916,20100727,955,CLR,10,28,72,6,210,28.77,,,
4916,20100727,1015,CLR,10,28,72,6,180,28.77,,,
4916,20100727,1035,CLR,10,29,67,7,190,28.77,,,
4916,20100727,1055,CLR,10,30,63,7,200,28.77,,,
4916,20100727,1115,CLR,10,31,61,7,180,28.77,,,
4916,20100727,1135,CLR,10,30,63,8,190,28.77,,,
4916,20100727,1155,CLR,10,31,61,6,170,28.76,,,
4916,20100727,1215,CLR,10,31,61,6,190,28.75,,,
4916,20100727,1235,CLR,10,31,61,7,190,28.75,,,
4916,20100727,1255,CLR,10,32,57,8,180,28.74,,,
4916,20100727,1315,CLR,10,31,61,7,190,28.74,,,
4916,20100727,1335,CLR,10,32,57,7,190,28.74,,,
4916,20100727,1355,CLR,10,32,57,9,190,28.74,,,
4916,20100727,1415,SCT031,10,32,57,8,190,28.73,,,
4916,20100727,1435,SCT031,10,31,61,10,190,28.73,,,
4916,20100727,1455,SCT029,10,32,57,9,190,28.73,,,
4916,20100727,1515,SCT029,10,32,57,9,190,28.73,,,
4916,20100727,1535,SCT037,10,32,57,5,180,28.73,,,
4916,20100727,1555,CLR,10,32,57,0,0,28.72,,,
4916,20100727,1615,CLR,10,31,61,5,200,28.72,,,
4916,20100727,1635,SCT034,10,32,57,9,190,28.72,,,
4916,20100727,1655,SCT036,10,31,61,6,180,28.7,,,
4916,20100727,1715,SCT036,10,31,61,8,190,28.69,,,
4916,20100727,1735,CLR,10,31,61,8,190,28.67,,,
4916,20100727,1755,CLR,10,31,61,10,180,28.65,,,
4916,20100727,1815,CLR,10,30,65,9,180,28.65,,,
4916,20100727,1835,CLR,10,30,65,8,200,28.67,,,
4916,20100727,1855,CLR,10,29,70,6,200,28.69,,,
4916,20100727,1915,CLR,10,28,74,6,200,28.7,,,
4916,20100727,1935,CLR,10,28,74,5,190,28.7,,,
4916,20100727,1955,CLR,10,28,74,6,190,28.7,,,
4916,20100727,2015,CLR,10,28,74,6,190,28.7,,,
4916,20100727,2035,CLR,10,27,77,7,180,28.7,,,
4916,20100727,2055,CLR,10,27,77,6,190,28.71,,,
4916,20100727,2115,CLR,10,27,77,7,180,28.7,,,
4916,20100727,2135,CLR,10,27,77,6,190,28.7,,,
4916,20100727,2155,CLR,10,27,77,6,190,28.7,,,
4916,20100727,2215,CLR,10,27,77,8,190,28.7,,,
4916,20100727,2235,CLR,10,27,77,7,190,28.71,,,
4916,20100727,2255,BKN100,10,27,77,6,180,28.72,,,
4916,20100727,2315,BKN100,10,27,77,6,190,28.7,,,
4916,20100727,2335,SCT021 SCT060 BKN080,10,27,65,9,340,28.73,,,
4916,20100727,2355,BKN021 BKN039 BKN055,10,26,69,3,280,28.71,,,
4916,20100728,15,BKN021 BKN050,10,26,69,0,0,28.7,,,
4916,20100728,35,BKN019 BKN050,10,26,74,0,0,28.68,,,
4916,20100728,55,SCT017 SCT048,10,26,74,0,0,28.7,,,
4916,20100728,115,SCT017 BKN023,10,25,74,5,250,28.72,,,
4916,20100728,135,SCT023 BKN028 OVC034,10,25,64,10,320,28.74,,,
4916,20100728,155,BKN004 OVC012,1.75,22,82,8,310,28.77,,,
4916,20100728,215,SCT004 BKN015 OVC020,5,21,87,0,0,28.76,,,
4916,20100728,235,SCT015 BKN035 OVC070,10,21,87,0,0,28.75,,,
4916,20100728,255,SCT036 BKN075 OVC100,4,21,87,0,0,28.75,,,
4916,20100728,315,SCT027 BKN060 OVC090,7,21,87,0,0,28.73,,,
4916,20100728,335,SCT026 BKN039 OVC075,10,22,82,0,0,28.74,,,
4916,20100728,355,SCT023 BKN044 BKN070,10,21,93,0,0,28.74,,,
4916,20100728,415,SCT049 SCT085 SCT110,10,21,93,0,0,28.75,,,
4916,20100728,435,SCT009 SCT041 BKN090,10,22,87,0,0,28.74,,,
4916,20100728,455,BKN009 OVC090,10,22,87,0,0,28.73,,,
4916,20100728,515,OVC009,10,22,87,5,360,28.72,,,
4916,20100728,535,OVC009,10,22,87,0,0,28.73,,,
4916,20100728,555,BKN010,7,22,87,0,0,28.74,,,
4916,20100728,615,OVC010,5,22,87,0,0,28.74,,,
4916,20100728,635,BKN010,10,22,93,3,270,28.75,,,
4916,20100728,655,SCT008 BKN011,10,23,90,0,0,28.75,,,
4916,20100728,715,SCT007 OVC013,10,23,84,0,0,28.76,,,
4916,20100728,735,SCT008 BKN013 OVC020,10,23,90,0,0,28.77,,,
4916,20100728,755,SCT007 BKN012 OVC019,10,23,90,7,340,28.77,,,
4916,20100728,815,SCT007 SCT012 BKN020,10,23,84,5,340,28.77,,,
4916,20100728,835,SCT012 SCT018 BKN025,10,23,84,6,360,28.79,,,
4916,20100728,855,BKN012 BKN020 OVC032,10,25,74,5,330,28.79,,,
4916,20100728,915,SCT017 SCT023 BKN032,10,25,74,8,340,28.79,,,
4916,20100728,935,SCT017,10,25,74,9,340,28.79,,,
4916,20100728,955,SCT022 SCT026,10,26,65,9,340,28.79,,,
4916,20100728,1015,BKN022,10,26,69,5,310,28.8,,,
4916,20100728,1035,SCT022,10,26,60,8,340,28.81,,,
4916,20100728,1055,SCT026,10,26,65,8,320,28.81,,,
4916,20100728,1115,SCT026,10,26,60,7,300,28.81,,,
4916,20100728,1135,CLR,10,27,54,7,330,28.81,,,
4916,20100728,1155,SCT034,10,27,54,8,330,28.81,,,
4916,20100728,1215,SCT036,10,27,47,11,330,28.82,,,
4916,20100728,1235,CLR,10,27,47,10,330,28.82,,,
4916,20100728,1255,CLR,10,27,47,6,320,28.83,,,
4916,20100728,1315,CLR,10,27,51,8,340,28.83,,,
4916,20100728,1335,SCT040,10,27,51,10,350,28.82,,,
4916,20100728,1355,SCT040,10,27,47,10,340,28.83,,,
4916,20100728,1415,CLR,10,27,47,9,350,28.82,,,
4916,20100728,1435,CLR,10,27,51,11,340,28.82,,,
4916,20100728,1455,CLR,10,27,47,5,320,28.82,,,
4916,20100728,1515,CLR,10,27,44,9,340,28.83,,,
4916,20100728,1535,CLR,10,27,47,10,350,28.83,,,
4916,20100728,1555,CLR,10,26,44,11,340,28.83,,,
4916,20100728,1615,CLR,10,27,47,13,340,28.83,,,
4916,20100728,1635,CLR,10,26,44,10,330,28.84,,,
4916,20100728,1655,CLR,10,26,44,9,340,28.84,,,
4916,20100728,1715,CLR,10,26,47,10,340,28.84,,,
4916,20100728,1735,CLR,10,26,44,9,330,28.85,,,
4916,20100728,1755,CLR,10,25,50,8,350,28.84,,,
4916,20100728,1815,CLR,10,25,50,8,350,28.85,,,
4916,20100728,1835,CLR,10,24,58,5,340,28.84,,,
4916,20100728,1855,CLR,10,23,62,5,340,28.85,,,
4916,20100728,1915,CLR,10,23,66,3,340,28.85,,,
4916,20100728,1935,CLR,10,21,73,0,0,28.86,,,
4916,20100728,1955,CLR,10,22,64,6,350,28.86,,,
4916,20100728,2015,CLR,10,21,73,0,0,28.87,,,
4916,20100728,2035,CLR,10,20,78,0,0,28.88,,,
4916,20100728,2055,CLR,10,20,78,0,0,28.89,,,
4916,20100728,2115,CLR,10,20,78,0,0,28.89,,,
4916,20100728,2135,CLR,10,19,84,0,0,28.9,,,
4916,20100728,2155,CLR,10,20,73,0,0,28.9,,,
4916,20100728,2215,CLR,10,19,84,0,0,28.9,,,
4916,20100728,2255,CLR,10,18,90,0,0,28.91,,,
4916,20100728,2315,CLR,10,18,90,0,0,28.91,,,
4916,20100728,2335,CLR,10,18,90,0,0,28.91,,,
4916,20100728,2355,CLR,10,18,90,0,0,28.91,,,
4916,20100729,15,CLR,10,18,90,0,0,28.91,,,
4916,20100729,35,CLR,5,17,93,0,0,28.91,,,
4916,20100729,55,CLR,10,17,93,0,0,28.92,,,
4916,20100729,115,CLR,10,17,87,0,0,28.92,,,
4916,20100729,135,CLR,10,17,87,0,0,28.92,,,
4916,20100729,155,CLR,10,17,87,0,0,28.92,,,
4916,20100729,215,CLR,10,18,84,0,0,28.92,,,
4916,20100729,235,CLR,10,17,87,0,0,28.93,,,
4916,20100729,255,CLR,10,17,87,0,0,28.93,,,
4916,20100729,315,CLR,10,17,87,0,0,28.93,,,
4916,20100729,335,CLR,10,17,87,0,0,28.93,,,
4916,20100729,355,CLR,10,17,87,0,0,28.93,,,
4916,20100729,415,CLR,7,17,87,0,0,28.93,,,
4916,20100729,435,CLR,7,16,93,0,0,28.94,,,
4916,20100729,455,CLR,5,16,93,0,0,28.94,,,
4916,20100729,515,CLR,5,16,93,0,0,28.94,,,
4916,20100729,535,CLR,7,16,93,0,0,28.94,,,
4916,20100729,555,CLR,10,17,87,0,0,28.95,,,
4916,20100729,615,CLR,10,18,84,0,0,28.95,,,
4916,20100729,635,CLR,10,18,90,0,0,28.95,,,
4916,20100729,655,CLR,10,19,84,0,0,28.95,,,
4916,20100729,715,CLR,10,20,78,0,0,28.95,,,
4916,20100729,735,CLR,10,21,73,0,0,28.96,,,
4916,20100729,755,CLR,10,21,73,0,0,28.96,,,
4916,20100729,815,CLR,10,22,68,3,10,28.96,,,
4916,20100729,835,CLR,10,23,66,3,20,28.96,,,
4916,20100729,855,CLR,10,23,66,3,10,28.96,,,
4916,20100729,915,CLR,10,24,58,3,10,28.96,,,
4916,20100729,935,CLR,10,25,54,3,60,28.96,,,
4916,20100729,955,CLR,10,25,54,0,0,28.95,,,
4916,20100729,1015,BKN037,10,25,54,0,0,28.95,,,
4916,20100729,1035,SCT039,10,26,44,5,10,28.96,,,
4916,20100729,1055,CLR,10,26,47,3,30,28.95,,,
4916,20100729,1115,SCT043,10,26,44,0,0,28.95,,,
4916,20100729,1135,SCT043,10,26,50,3,60,28.95,,,
4916,20100729,1155,SCT043,10,26,44,0,0,28.94,,,
4916,20100729,1215,SCT045,10,26,44,0,0,28.93,,,
4916,20100729,1235,SCT049,10,26,47,0,0,28.93,,,
4916,20100729,1255,SCT049,10,27,41,0,0,28.93,,,
4916,20100729,1315,SCT049,10,26,44,0,0,28.93,,,
4916,20100729,1335,SCT049,10,26,47,0,0,28.93,,,
4916,20100729,1355,CLR,10,27,41,0,0,28.93,,,
4916,20100729,1415,SCT049,10,27,41,0,0,28.92,,,
4916,20100729,1435,SCT049,10,27,41,0,0,28.92,,,
4916,20100729,1455,BKN049,10,26,50,0,0,28.91,,,
4916,20100729,1515,SCT049,10,27,47,0,0,28.92,,,
4916,20100729,1535,SCT049,10,26,50,0,0,28.91,,,
4916,20100729,1555,CLR,10,26,50,0,0,28.91,,,
4916,20100729,1615,CLR,10,26,47,0,0,28.9,,,
4916,20100729,1635,CLR,10,26,50,0,0,28.9,,,
4916,20100729,1655,CLR,10,26,58,0,0,28.9,,,
4916,20100729,1715,CLR,10,25,64,0,0,28.89,,,
4916,20100729,1735,CLR,10,25,58,0,0,28.88,,,
4916,20100729,1755,CLR,10,25,64,0,0,28.88,,,
4916,20100729,1815,CLR,10,24,69,0,0,28.88,,,
4916,20100729,1835,CLR,10,23,74,0,0,28.87,,,
4916,20100729,1855,CLR,10,23,74,0,0,28.87,,,
4916,20100729,1915,CLR,10,23,74,0,0,28.88,,,
4916,20100729,1935,CLR,10,23,74,0,0,28.87,,,
4916,20100729,1955,CLR,4,23,74,0,0,28.86,,,
4916,20100729,2015,CLR,10,22,76,0,0,28.87,,,
4916,20100729,2035,CLR,10,22,73,0,0,28.86,,,
4916,20100729,2055,CLR,10,22,76,0,0,28.86,,,
4916,20100729,2115,CLR,10,22,76,0,0,28.86,,,
4916,20100729,2135,CLR,10,22,76,0,0,28.85,,,
4916,20100729,2155,CLR,10,22,73,0,0,28.86,,,
4916,20100729,2215,CLR,10,22,73,0,0,28.86,,,
4916,20100729,2235,CLR,10,21,79,0,0,28.86,,,
4916,20100729,2255,CLR,10,21,79,0,0,28.86,,,
4916,20100729,2315,CLR,10,21,79,0,0,28.85,,,
4916,20100729,2335,SCT043,10,21,79,0,0,28.85,,,
4916,20100729,2355,CLR,10,21,79,0,0,28.85,,,
4916,20100730,15,BKN110,10,21,79,0,0,28.85,,,
4916,20100730,35,OVC100,10,21,79,0,0,28.84,,,
4916,20100730,55,OVC100,10,21,79,0,0,28.83,,,
4916,20100730,115,OVC100,10,21,79,0,0,28.83,,,
4916,20100730,135,OVC090,10,21,79,3,120,28.82,,,
4916,20100730,155,BKN090 OVC100,10,21,79,0,0,28.82,,,
4916,20100730,215,BKN080 OVC110,10,21,79,0,0,28.82,,,
4916,20100730,235,OVC080,10,21,79,3,140,28.81,,,
4916,20100730,255,BKN080 OVC090,10,21,79,3,150,28.81,,,
4916,20100730,315,SCT080,10,21,79,5,160,28.81,,,
4916,20100730,335,SCT080,10,21,79,3,120,28.81,,,
4916,20100730,355,SCT080,10,21,79,0,0,28.81,,,
4916,20100730,415,BKN080,10,21,79,0,0,28.81,,,
4916,20100730,435,BKN080,10,21,81,0,0,28.81,,,
4916,20100730,455,SCT080,10,21,81,0,0,28.82,,,
4916,20100730,515,SCT040 BKN080,7,21,81,0,0,28.83,,,
4916,20100730,535,BKN042 OVC070,5,21,81,0,0,28.83,,,
4916,20100730,555,SCT024 BKN029 OVC043,5,20,87,0,0,28.84,,,
4916,20100730,615,BKN023 OVC029,2.5,20,87,0,0,28.82,,,
4916,20100730,635,SCT021 BKN027 OVC032,4,20,87,0,0,28.83,,,
4916,20100730,655,BKN021 BKN027 OVC032,4,20,84,3,130,28.81,,,
4916,20100730,715,BKN017 OVC023,7,20,84,0,0,28.81,,,
4916,20100730,755,BKN017 BKN026 BKN080,7,20,87,3,170,28.81,,,
4916,20100730,815,SCT019 BKN060,7,20,87,5,170,28.81,,,
4916,20100730,835,BKN060,10,20,84,5,160,28.8,,,
4916,20100730,855,SCT060,10,21,79,5,160,28.79,,,
4916,20100730,915,CLR,10,21,79,6,150,28.79,,,
4916,20100730,935,CLR,10,21,79,8,150,28.77,,,
4916,20100730,955,SCT110,10,21,79,6,160,28.77,,,
4916,20100730,1015,SCT011 SCT110,10,21,79,8,150,28.77,,,
4916,20100730,1035,SCT011 BKN085,10,21,79,5,170,28.77,,,
4916,20100730,1055,SCT012 BKN016 BKN075,10,22,73,5,150,28.76,,,
4916,20100730,1115,BKN016 BKN075,10,23,71,10,150,28.73,,,
4916,20100730,1135,SCT018,10,23,66,7,150,28.75,,,
4916,20100730,1155,SCT020,10,23,71,6,140,28.74,,,
4916,20100730,1215,SCT024,10,24,66,7,130,28.73,,,
4916,20100730,1235,CLR,10,25,62,9,150,28.72,,,
4916,20100730,1255,SCT026,10,26,60,8,140,28.73,,,
4916,20100730,1315,BKN027,10,26,60,7,150,28.72,,,
4916,20100730,1335,BKN025 OVC030,10,25,64,9,150,28.72,,,
4916,20100730,1355,BKN025 BKN031,10,25,64,6,150,28.72,,,
4916,20100730,1415,BKN025 OVC032,10,25,64,5,150,28.72,,,
4916,20100730,1435,SCT025 OVC033,10,25,64,5,160,28.72,,,
4916,20100730,1455,SCT028 OVC034,10,26,60,5,130,28.71,,,
4916,20100730,1515,SCT031 OVC037,10,26,60,6,160,28.71,,,
4916,20100730,1535,SCT032 OVC039,10,26,60,3,160,28.7,,,
4916,20100730,1555,BKN033 BKN039 OVC050,10,26,60,3,150,28.7,,,
4916,20100730,1615,OVC035,10,25,64,3,140,28.7,,,
4916,20100730,1635,OVC037,10,25,64,3,140,28.69,,,
4916,20100730,1655,OVC037,10,25,64,3,130,28.68,,,
4916,20100730,1715,OVC037,10,25,64,0,0,28.68,,,
4916,20100730,1735,OVC035,10,24,69,0,0,28.68,,,
4916,20100730,1815,OVC034,10,24,74,0,0,28.67,,,
4916,20100730,1835,OVC034,10,24,74,0,0,28.67,,,
4916,20100730,1855,OVC036,10,24,79,0,0,28.67,,,
4916,20100730,1915,OVC038,10,23,84,0,0,28.66,,,
4916,20100730,1955,OVC034,10,23,84,0,0,28.67,,,
4916,20100730,2015,OVC034,10,23,84,5,80,28.67,,,
4916,20100730,2035,OVC036,10,23,84,5,80,28.68,,,
4916,20100730,2055,OVC036,10,23,79,5,90,28.68,,,
4916,20100730,2115,OVC036,10,22,87,3,90,28.68,,,
4916,20100730,2135,OVC036,10,22,87,0,0,28.68,,,
4916,20100730,2155,BKN036,7,22,87,5,140,28.67,,,
4916,20100730,2215,CLR,7,22,82,0,0,28.67,,,
4916,20100730,2235,CLR,5,21,87,0,0,28.66,,,
4916,20100730,2255,CLR,5,21,87,0,0,28.66,,,
4916,20100730,2335,CLR,3,21,81,0,0,28.67,,,
4916,20100730,2355,CLR,2.5,21,81,0,0,28.67,,,
4916,20100731,15,VV007,1.75,20,87,0,0,28.67,,,
4916,20100731,35,SCT045,3,21,81,0,0,28.67,,,
4916,20100731,55,BKN045,2.5,20,87,0,0,28.66,,,
4916,20100731,115,OVC043,3,20,87,0,0,28.66,,,
4916,20100731,135,OVC041,2.5,20,87,0,0,28.65,,,
4916,20100731,155,BKN001 BKN006 OVC041,1.25,20,87,0,0,28.65,,,
4916,20100731,215,OVC003,0.25,20,87,0,0,28.64,,,
4916,20100731,235,OVC003,0.25,20,87,0,0,28.64,,,
4916,20100731,255,OVC003,0.25,20,87,0,0,28.64,,,
4916,20100731,315,OVC003,0.25,20,87,0,0,28.64,,,
4916,20100731,335,OVC003,0,20,87,0,0,28.64,,,
4916,20100731,355,OVC001,0,20,87,0,0,28.64,,,
4916,20100731,415,OVC001,0,19,90,0,0,28.66,,,
4916,20100731,435,OVC001,0,20,87,0,0,28.66,,,
4916,20100731,455,OVC001,0.25,20,87,0,0,28.66,,,
4916,20100731,515,OVC001,0.25,20,87,0,0,28.67,,,
4916,20100731,535,OVC001,0.25,20,87,0,0,28.68,,,
4916,20100731,555,OVC003,1.5,20,87,0,0,28.68,,,
4916,20100731,615,OVC003,1.75,20,87,0,0,28.68,,,
4916,20100731,635,OVC001,0.25,20,87,0,0,28.68,,,
4916,20100731,655,OVC001,0.25,21,81,0,0,28.68,,,
4916,20100731,715,OVC001,1,21,87,0,0,28.68,,,
4916,20100731,735,OVC001,1.75,21,87,0,0,28.68,,,
4916,20100731,755,OVC006,5,22,87,0,0,28.69,,,
4916,20100731,815,BKN008 OVC012,10,23,84,5,20,28.69,,,
4916,20100731,835,SCT010 BKN013 BKN038,10,24,79,5,10,28.69,,,
4916,20100731,855,SCT010 SCT014 BKN038,10,24,74,6,350,28.69,,,
4916,20100731,915,SCT014 BKN038,10,25,74,3,350,28.69,,,
4916,20100731,935,BKN016,10,25,74,3,10,28.69,,,
4916,20100731,955,SCT018 BKN047,10,26,69,0,0,28.7,,,
4916,20100731,1015,SCT020 SCT031 BKN047,10,26,69,3,10,28.7,,,
4916,20100731,1035,SCT031 BKN046 BKN050,10,26,69,5,10,28.7,,,
4916,20100731,1055,SCT026 SCT048,10,26,65,6,350,28.7,,,
4916,20100731,1115,SCT026 SCT050,10,27,60,5,350,28.69,,,
4916,20100731,1135,SCT044,10,27,60,6,330,28.69,,,
4916,20100731,1155,SCT032 SCT038 BKN070,10,27,56,3,350,28.69,,,
4916,20100731,1215,SCT070,10,27,60,7,360,28.7,,,
4916,20100731,1235,SCT035,10,27,60,8,330,28.7,,,
4916,20100731,1255,SCT032,10,27,56,8,340,28.7,,,
4916,20100731,1315,SCT035,10,28,55,7,320,28.69,,,
4916,20100731,1335,SCT037,10,28,55,8,350,28.69,,,
4916,20100731,1355,SCT037,10,28,55,8,360,28.69,,,
4916,20100731,1415,SCT037,10,28,58,10,340,28.69,,,
4916,20100731,1435,SCT035,10,28,55,7,350,28.69,,,
4916,20100731,1455,SCT035,10,28,55,7,350,28.69,,,
4916,20100731,1515,SCT035,10,28,55,9,330,28.69,,,
4916,20100731,1535,SCT035,10,28,58,8,330,28.69,,,
4916,20100731,1555,CLR,10,28,55,8,350,28.69,,,
4916,20100731,1615,CLR,10,28,58,8,330,28.69,,,
4916,20100731,1635,CLR,10,28,55,7,340,28.69,,,
4916,20100731,1655,CLR,10,28,55,8,340,28.69,,,
4916,20100731,1715,CLR,10,28,55,6,360,28.69,,,
4916,20100731,1735,CLR,10,28,55,6,10,28.69,,,
4916,20100731,1815,CLR,10,27,56,3,360,28.68,,,
4916,20100731,1835,CLR,10,26,65,0,0,28.68,,,
4916,20100731,1855,CLR,10,25,69,0,0,28.68,,,
4916,20100731,1915,CLR,10,24,79,0,0,28.68,,,
4916,20100731,1935,CLR,10,24,74,0,0,28.69,,,
4916,20100731,2355,CLR,5,20,87,0,0,28.74,,,
4916,20100801,15,CLR,7,20,87,0,0,28.74,,,
4916,20100801,35,CLR,4,20,87,0,0,28.74,,,
4916,20100801,55,CLR,0,20,87,0,0,28.74,,,
4916,20100801,115,CLR,2.5,20,87,0,0,28.74,,,
4916,20100801,135,VV007,1.5,20,87,0,0,28.73,,,
4916,20100801,155,VV007,1,19,90,0,0,28.73,,,
4916,20100801,215,CLR,5,19,90,0,0,28.73,,,
4916,20100801,235,CLR,2.5,19,90,0,0,28.73,,,
4916,20100801,255,BKN001,1,18,97,0,0,28.73,,,
4916,20100801,315,OVC001,0.25,19,90,0,0,28.73,,,
4916,20100801,335,BKN001,2,18,97,0,0,28.74,,,
4916,20100801,355,SCT001,2.5,18,90,0,0,28.74,,,
4916,20100801,415,OVC001,1,18,90,0,0,28.75,,,
4916,20100801,435,OVC001,0.5,18,90,0,0,28.75,,,
4916,20100801,455,OVC001,1,18,90,0,0,28.76,,,
4916,20100801,515,SCT001,2.5,18,90,0,0,28.77,,,
4916,20100801,535,CLR,3,18,90,0,0,28.76,,,
4916,20100801,555,CLR,0,18,90,0,0,28.76,,,
4916,20100801,615,CLR,4,20,87,0,0,28.76,,,
4916,20100801,635,CLR,5,20,87,0,0,28.77,,,
4916,20100801,655,CLR,5,21,81,0,0,28.76,,,
4916,20100801,715,CLR,7,21,87,0,0,28.77,,,
4916,20100801,735,CLR,7,23,79,0,0,28.77,,,
4916,20100801,755,CLR,10,23,84,0,0,28.77,,,
4916,20100801,815,CLR,10,24,79,0,0,28.77,,,
4916,20100801,835,CLR,10,25,74,0,0,28.77,,,
4916,20100801,855,CLR,10,26,65,0,0,28.77,,,
4916,20100801,915,CLR,10,26,69,0,0,28.77,,,
4916,20100801,935,CLR,10,26,65,0,0,28.77,,,
4916,20100801,955,SCT024 SCT034,10,27,65,0,0,28.77,,,
4916,20100801,1015,SCT024,10,27,56,0,0,28.77,,,
4916,20100801,1035,BKN028 BKN035,10,27,60,3,270,28.77,,,
4916,20100801,1055,SCT028,10,28,55,0,0,28.77,,,
4916,20100801,1115,CLR,10,28,55,0,0,28.77,,,
4916,20100801,1135,SCT036,10,28,55,0,0,28.76,,,
4916,20100801,1155,SCT036,10,29,51,5,160,28.76,,,
4916,20100801,1215,SCT036 SCT044,10,29,49,0,0,28.76,,,
4916,20100801,1235,SCT040,10,29,49,0,0,28.75,,,
4916,20100801,1255,SCT038 SCT048,10,29,51,5,180,28.75,,,
4916,20100801,1315,SCT038,10,30,48,0,0,28.75,,,
4916,20100801,1335,SCT041 SCT050,10,29,51,3,160,28.76,,,
4916,20100801,1355,SCT050,10,30,48,0,0,28.75,,,
4916,20100801,1415,SCT042 SCT050,10,30,48,5,250,28.75,,,
4916,20100801,1435,SCT044,10,30,48,5,180,28.75,,,
4916,20100801,1455,SCT044,10,30,46,3,210,28.75,,,
4916,20100801,1515,CLR,10,30,48,0,0,28.75,,,
4916,20100801,1535,CLR,10,30,48,0,0,28.74,,,
4916,20100801,1555,CLR,10,30,48,3,210,28.73,,,
4916,20100801,1615,CLR,10,30,48,0,0,28.73,,,
4916,20100801,1635,CLR,10,30,48,0,0,28.73,,,
4916,20100801,1655,CLR,10,30,48,3,190,28.73,,,
4916,20100801,1715,CLR,10,29,55,0,0,28.73,,,
4916,20100801,1735,CLR,10,29,51,0,0,28.73,,,
4916,20100801,1815,CLR,10,28,63,0,0,28.72,,,
4916,20100801,1835,CLR,10,27,65,0,0,28.72,,,
4916,20100801,1855,CLR,10,26,69,0,0,28.72,,,
4916,20100801,1915,CLR,10,26,69,0,0,28.71,,,
4916,20100801,1935,CLR,10,26,69,0,0,28.71,,,
4916,20100801,1955,CLR,10,25,74,0,0,28.72,,,
4916,20100801,2015,CLR,10,25,74,0,0,28.72,,,
4916,20100801,2035,CLR,10,25,74,0,0,28.73,,,
4916,20100801,2055,CLR,10,25,74,3,170,28.73,,,
4916,20100801,2115,CLR,10,24,79,3,170,28.73,,,
4916,20100801,2135,CLR,10,24,79,5,170,28.72,,,
4916,20100801,2155,CLR,10,24,79,3,180,28.72,,,
4916,20100801,2215,CLR,10,24,79,3,180,28.72,,,
4916,20100801,2235,CLR,10,25,74,6,190,28.71,,,
4916,20100801,2255,CLR,10,24,79,6,190,28.71,,,
4916,20100801,2315,CLR,10,24,79,3,190,28.71,,,
4916,20100801,2335,CLR,10,23,84,5,180,28.72,,,
4916,20100801,2355,CLR,10,23,84,5,180,28.72,,,
